[2026-07-04T14:32:23.071+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:32:23.128+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.download_minio scheduled__2026-07-04T14:31:00+00:00 [queued]>
[2026-07-04T14:32:23.140+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.download_minio scheduled__2026-07-04T14:31:00+00:00 [queued]>
[2026-07-04T14:32:23.142+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-07-04T14:32:23.163+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-07-04 14:31:00+00:00
[2026-07-04T14:32:23.175+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake_ecommerce', 'download_minio', 'scheduled__2026-07-04T14:31:00+00:00', '--job-id', '45', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake_dag.py', '--cfg-path', '/tmp/tmpt5_autmf']
[2026-07-04T14:32:23.180+0000] {standard_task_runner.py:91} INFO - Job 45: Subtask download_minio
[2026-07-04T14:32:23.180+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=28022) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-07-04T14:32:23.182+0000] {standard_task_runner.py:64} INFO - Started process 28029 to run task
[2026-07-04T14:32:23.275+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake_ecommerce.download_minio scheduled__2026-07-04T14:31:00+00:00 [running]> on host 791512f83421
[2026-07-04T14:32:23.418+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake_ecommerce' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-07-04T14:31:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-07-04T14:31:00+00:00'
[2026-07-04T14:32:23.419+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-07-04T14:32:28.078+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190118474101.parquet -> /tmp/minio_downloads/customers_190118474101.parquet
[2026-07-04T14:32:28.104+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190118558805.parquet -> /tmp/minio_downloads/customers_190118558805.parquet
[2026-07-04T14:32:28.133+0000] {logging_mixin.py:188} INFO - Downloaded customers/date=2026-06-17/customers_190118637451.parquet -> /tmp/minio_downloads/customers_190118637451.parquet
